0,0
0,02398991584777832
0,039990901947021484
0,07197999954223633
0,08797883987426758
0,11997699737548828
0,1599869728088379
0,21598100662231445
0,24798989295959473
0,27197885513305664
0,28797483444213867
0,319976806640625
0,34398794174194336
0,3999810218811035
0,4479990005493164
0,4879879951477051
0,5039839744567871
0,5279769897460938
0,5519909858703613
0,59197998046875
0,6159768104553223
0,6399908065795898
0,679980993270874
0,7119770050048828
0,7279748916625977
0,7599859237670898
0,7840039730072021
0,81597900390625
0,8399899005889893
0,8719818592071533
0,9039759635925293
0,9360048770904541
0,9679849147796631
1,0079929828643799
1,0319769382476807
1,0640008449554443
1,0959839820861816
1,1279778480529785
1,1519889831542969
1,1839828491210938
1,207974910736084
1,2399837970733643
1,255985975265503
1,2799749374389648
1,3039758205413818
1,3279738426208496
1,3519868850708008
1,3759748935699463
1,3919730186462402
1,4159729480743408
1,43998384475708
1,4559838771820068
1,4719738960266113
1,4879720211029053
1,5039730072021484
1,519972801208496
1,5439889430999756
1,5599780082702637
1,5759739875793457
1,5999739170074463
1,6159780025482178
1,631971836090088
1,6559879779815674
1,6719748973846436
1,695971965789795
1,7199738025665283
1,7439839839935303
1,7679839134216309
1,7999839782714844
1,8479888439178467
1,8719768524169922
1,903972864151001
1,9599859714508057
2,295992851257324
2,311980962753296
2,3279759883880615
2,335972785949707
2,3519909381866455
2,3679819107055664
2,3919730186462402
2,4079740047454834
2,4239728450775146
2,4319729804992676
2,447985887527466
2,4559898376464844
2,471982955932617
2,487977981567383
2,4959728717803955
2,5119738578796387
2,527972936630249
2,535972833633423
2,5599889755249023
2,575976848602295
2,591974973678589
2,60797381401062
2,6319739818573
2,6399729251861572
2,655988931655884
2,679973840713501
2,6959729194641113
2,7119739055633545
2,735973834991455
2,7599868774414062
2,7839879989624023
2,807992935180664
2,8239738941192627
2,847984790802002
2,871985912322998
2,887974977493286
2,911972999572754
2,943971872329712
2,9599878787994385
2,983977794647217
2,9999887943267822
3,0239739418029785
3,0399718284606934
3,0559868812561035
3,0719738006591797
3,0879738330841064
3,103973865509033
3,119971990585327
3,1359729766845703
3,151981830596924
3,1759848594665527
3,207976818084717
3,2319729328155518
3,263988971710205
3,2879748344421387
3,3119750022888184
3,3359718322753906
3,359989881515503
3,3759748935699463
3,3919718265533447
3,407972812652588
3,431971788406372
3,447971820831299
3,4639909267425537
3,4719908237457275
3,4879868030548096
3,5039758682250977
3,527974843978882
3,543970823287964
3,5679898262023926
3,5839738845825195
3,5999720096588135
3,6159729957580566
3,631971836090088
3,647972822189331
3,663990020751953
3,6799778938293457
3,6959710121154785
3,7039718627929688
3,719972848892212
3,7359700202941895
3,751981019973755
3,7599828243255615
3,7759737968444824
3,7919819355010986
3,7999749183654785
3,8159728050231934
3,8239707946777344
3,839972972869873
3,847970962524414
3,863987922668457
3,879976987838745
3,8879709243774414
3,903970956802368
3,9119699001312256
3,9279699325561523
3,943969964981079
3,9599878787994385
3,967974901199341
3,983970880508423
3,9999887943267822
4,015972852706909
4,02397084236145
4,039971828460693
4,055979013442993
4,071981906890869
4,079971790313721
4,095970869064331
4,103971004486084
4,119974851608276
4,127969980239868
4,135969877243042
4,151969909667969
4,159986972808838
4,1679768562316895
4,183970928192139
4,191969871520996
4,199970960617065
4,215969800949097
4,287984848022461
4,311980962753296
4,327971935272217
4,335969924926758
4,3599889278411865
4,375976800918579
4,391969919204712
4,399971008300781
4,423969984054565
4,431968927383423
4,455988883972168
4,47198486328125
4,487973928451538
4,503973960876465
4,519970893859863
4,53597092628479
4,551968812942505
4,56798791885376
4,591974973678589
4,59997296333313
4,615969896316528
4,623969793319702
4,639971017837524
4,655969858169556
4,679983854293823
4,687971830368042
4,711971998214722
4,7279698848724365
4,7599778175354
4,775979995727539
4,80798602104187
4,823972940444946
4,847975015640259
4,863986968994141
4,887976884841919
4,895969867706299
4,919969797134399
4,927968978881836
4,951972961425781
4,959985971450806
4,975987911224365
4,983979940414429
4,999990940093994
5,007974863052368
5,02397084236145
5,0399699211120605
5,055968999862671
5,063987970352173
5,087982892990112
5,111971855163574
5,159972906112671
5,215983867645264
5,503986835479736
5,5279858112335205
5,551968812942505
5,583981990814209
5,59997296333313
